source_id,ra,dec,parallax,phot_g_mean_mag
3255354278566996736,62.00704401866225,0.11095572241656594,2.20862732013646,18.495356
6261185289547342592,235.12845976081545,-17.56642298446395,2.3811927316272583,16.470179
1770141084233383168,323.86149741576776,13.308808331115792,4.400962716704537,17.864513
3414985843452941184,77.18670135546581,21.80045917045517,3.7670158127314295,13.110256
5817056396652142976,257.2062414630741,-64.11340193696579,2.1785142188958733,17.830164
2082401703633909248,303.17974973952664,45.786304123971576,2.71787192379194,13.791332
5192711157032467968,101.28545477279896,-86.25709869157667,2.6541923650213204,17.430471
954932170916827136,96.3091581273722,36.92271644325608,3.9445667803604083,19.140963
6599940797675118592,334.92171577361484,-33.51554085837082,2.1782179854596575,18.345076
4666652013449186944,58.608030714744224,-69.51888304556505,3.214085315519654,12.917098
2391705624573638784,351.11658667363326,-21.035630788920194,2.6508564731620186,8.460546
422572589484327168,0.6351228501423469,57.32223477326204,2.8769401715523015,14.783151
6346071710376592768,285.8304072030854,-84.99355961174793,2.0552711111255912,13.849883
142992109964443776,43.713871563099616,37.330280998718095,7.1302912455406435,13.851223
3064252972907307264,123.90981354469771,-6.305220284207769,2.1306103588684184,18.535141
381624027688107008,8.99504104654504,42.585769217066414,2.9518625192475936,18.604698
2489056250953295616,38.62606588927449,-4.530577274773205,2.2719127806983948,15.810827
2066681573570344320,311.6818442227835,42.68012335074194,2.0907512750997905,16.717302
2064238012050734848,308.23923486120697,39.28465600719267,2.082031429440715,13.015166
5152077708394023424,33.439885387535746,-10.04569877917365,2.268013038100692,17.497963
5259583037623453824,148.9439400520451,-56.60792163920664,2.0755556847726306,18.325035
1825502907769393920,293.08578486759063,19.956923624870992,3.2764329749759455,18.159813
1807875399898638976,301.16300869122955,15.862609860083916,4.578875169288492,15.565474
5724171715913779200,120.38454109180084,-16.20263916311376,5.001592046929417,17.194916
2022838783627742976,291.61341163708835,24.2085826044066,2.1423939068586613,17.251516
4463594175969472640,244.26868431465078,14.091361748167046,2.8896397117956236,11.723236
5545547011071835392,119.81967577658448,-34.73792585055594,2.1176862388256614,18.160362
2295656313156693120,288.80635322472193,82.02811681297106,8.571521114358683,14.860426
6074091905634151168,193.39684783047989,-54.17087589107737,2.4788136873001188,18.064707
385512764093351424,3.6821615047511793,44.05018468242249,3.129331955366288,15.098433
