tracer_type,x_kpc,y_kpc,z_kpc,distance_basis,source_record
hii_region,2.41722,3.59457,-0.00739,kinematic,tablea1.dat:1079
hii_region,5.57722,-2.51677,0.03144,kinematic,tablea1.dat:1080
hii_region,4.36736,-0.15908,-0.02393,kinematic,tablea1.dat:1084
hii_region,0.25307,7.81052,-0.21086,kinematic,tablea1.dat:1090
hii_region,3.67737,1.19532,-0.02290,photometric_or_trigonometric,tablea1.dat:1091
hii_region,5.62699,-2.51349,0.04021,kinematic,tablea1.dat:1093
hii_region,4.48364,-0.29028,0.01421,kinematic,tablea1.dat:1096
hii_region,4.46363,-0.23305,0.00403,kinematic,tablea1.dat:1097
hii_region,2.60620,3.33213,0.00744,kinematic,tablea1.dat:1098
hii_region,5.38457,-1.91792,-0.05443,kinematic,tablea1.dat:1099
hii_region,4.70962,-0.56684,0.01402,kinematic,tablea1.dat:1104
hii_region,4.40784,0.00902,0.05195,kinematic,tablea1.dat:1107
hii_region,4.24886,0.30940,-0.00490,kinematic,tablea1.dat:1108
hii_region,2.41048,3.79428,0.01302,kinematic,tablea1.dat:1110
hii_region,4.30494,0.27133,-0.00795,kinematic,tablea1.dat:1111
hii_region,4.04215,0.77719,0.00149,kinematic,tablea1.dat:1115
hii_region,1.49755,5.51746,-0.02013,kinematic,tablea1.dat:1118
hii_region,2.24203,4.13524,-0.03112,kinematic,tablea1.dat:1124
hii_region,5.69127,-2.26454,-0.00482,kinematic,tablea1.dat:1128
hii_region,2.49467,3.66921,-0.00211,kinematic,tablea1.dat:1129
hii_region,2.61455,3.47255,-0.00019,kinematic,tablea1.dat:1133
hii_region,7.41519,-5.31115,0.03923,kinematic,tablea1.dat:1134
hii_region,2.45533,3.79587,-0.03250,kinematic,tablea1.dat:1137
hii_region,4.33695,0.34547,0.00237,kinematic,tablea1.dat:1140
hii_region,4.16966,0.66436,0.02946,kinematic,tablea1.dat:1146
hii_region,4.23469,0.55169,0.00462,kinematic,tablea1.dat:1149
hii_region,4.56516,-0.04258,0.02954,kinematic,tablea1.dat:1151
hii_region,4.30506,0.46492,0.03932,kinematic,tablea1.dat:1157
hii_region,6.82608,-4.12172,0.86343,kinematic,tablea1.dat:1158
hii_region,4.05166,0.93037,0.02554,kinematic,tablea1.dat:1165
hii_region,2.51657,3.72672,-0.02059,kinematic,tablea1.dat:1170
hii_region,4.23329,0.61937,0.00872,kinematic,tablea1.dat:1172
hii_region,4.25529,0.58582,-0.00323,kinematic,tablea1.dat:1175
hii_region,1.59893,5.41344,-0.03473,photometric_or_trigonometric,tablea1.dat:1179
hii_region,5.02858,-0.76918,0.01376,kinematic,tablea1.dat:1181
hii_region,5.29241,-1.24030,0.03237,kinematic,tablea1.dat:1182
hii_region,1.60448,5.41661,-0.04106,photometric_or_trigonometric,tablea1.dat:1183
hii_region,1.60672,5.41756,-0.00242,photometric_or_trigonometric,tablea1.dat:1188
hii_region,6.18871,-2.80112,0.09561,kinematic,tablea1.dat:1189
hii_region,1.61019,5.41950,-0.00271,photometric_or_trigonometric,tablea1.dat:1190
hii_region,2.97713,3.03323,-0.01922,kinematic,tablea1.dat:1195
hii_region,8.63938,-6.80353,0.06651,kinematic,tablea1.dat:1199
hii_region,4.07400,1.20766,-0.11692,kinematic,tablea1.dat:1201
hii_region,2.44140,4.05204,-0.06653,kinematic,tablea1.dat:1202
hii_region,2.74035,3.54284,-0.00402,photometric_or_trigonometric,tablea1.dat:1203
hii_region,4.49489,0.51494,-0.09446,kinematic,tablea1.dat:1213
hii_region,4.44795,0.60274,-0.00683,kinematic,tablea1.dat:1214
hii_region,4.28310,0.88863,0.01643,kinematic,tablea1.dat:1215
hii_region,2.94028,3.21959,-0.03299,kinematic,tablea1.dat:1216
hii_region,2.75071,3.54885,-0.01533,photometric_or_trigonometric,tablea1.dat:1217
hii_region,2.76381,3.55645,-0.01389,photometric_or_trigonometric,tablea1.dat:1218
hii_region,2.76795,3.55885,-0.00192,photometric_or_trigonometric,tablea1.dat:1227
hii_region,4.14499,1.21323,-0.03009,kinematic,tablea1.dat:1228
hii_region,4.23675,1.07025,-0.07108,kinematic,tablea1.dat:1232
hii_region,2.74107,3.62423,-0.01041,kinematic,tablea1.dat:1238
hii_region,2.77843,3.56503,-0.02280,photometric_or_trigonometric,tablea1.dat:1240
hii_region,6.45050,-2.68582,0.10228,kinematic,tablea1.dat:1242
hii_region,1.67319,5.45574,0.02471,photometric_or_trigonometric,tablea1.dat:1246
hii_region,5.71487,-1.41355,-0.00767,kinematic,tablea1.dat:1248
hii_region,2.78391,3.56820,-0.00374,photometric_or_trigonometric,tablea1.dat:1249
hii_region,2.78652,3.56981,-0.02779,photometric_or_trigonometric,tablea1.dat:1250
hii_region,2.78704,3.57024,-0.04283,photometric_or_trigonometric,tablea1.dat:1252
hii_region,5.65543,-1.28608,0.00466,kinematic,tablea1.dat:1255
hii_region,2.78960,3.57155,0.00230,photometric_or_trigonometric,tablea1.dat:1259
hii_region,5.85225,-1.59955,-0.00803,kinematic,tablea1.dat:1260
hii_region,0.25451,7.86965,-0.00541,photometric_or_trigonometric,tablea1.dat:1264
hii_region,2.79480,3.57463,-0.01016,photometric_or_trigonometric,tablea1.dat:1266
hii_region,2.80236,3.57917,-0.02501,photometric_or_trigonometric,tablea1.dat:1277
hii_region,2.80914,3.58313,-0.00278,photometric_or_trigonometric,tablea1.dat:1286
hii_region,2.81373,3.58591,-0.01782,photometric_or_trigonometric,tablea1.dat:1306
hii_region,3.01433,3.25143,-0.01129,kinematic,tablea1.dat:1310
hii_region,5.61342,-1.10168,-0.02102,kinematic,tablea1.dat:1312
hii_region,2.81555,3.58697,0.01284,photometric_or_trigonometric,tablea1.dat:1315
hii_region,5.92856,-1.62397,0.02704,kinematic,tablea1.dat:1318
hii_region,2.82345,3.59169,0.00747,photometric_or_trigonometric,tablea1.dat:1328
hii_region,2.82748,3.59410,-0.00364,photometric_or_trigonometric,tablea1.dat:1334
hii_region,6.24595,-2.07449,0.10145,kinematic,tablea1.dat:1336
hii_region,2.83199,3.59682,0.00757,photometric_or_trigonometric,tablea1.dat:1337
hii_region,6.12308,-1.86880,0.01637,kinematic,tablea1.dat:1339
hii_region,2.83819,3.60064,0.02721,photometric_or_trigonometric,tablea1.dat:1345
hii_region,5.98649,-1.60085,0.00969,kinematic,tablea1.dat:1351
hii_region,5.87366,-1.41195,-0.02516,kinematic,tablea1.dat:1354
hii_region,6.34258,-2.15677,-0.02305,kinematic,tablea1.dat:1357
hii_region,2.84716,3.60600,-0.01035,photometric_or_trigonometric,tablea1.dat:1359
hii_region,7.49599,-4.04135,0.12223,kinematic,tablea1.dat:1360
hii_region,2.85011,3.60778,0.00537,photometric_or_trigonometric,tablea1.dat:1361
hii_region,2.86040,3.61410,-0.02482,photometric_or_trigonometric,tablea1.dat:1364
hii_region,2.86120,3.61462,0.02961,photometric_or_trigonometric,tablea1.dat:1369
hii_region,4.65662,0.69215,-0.05355,kinematic,tablea1.dat:1378
hii_region,2.87488,3.62292,0.00728,photometric_or_trigonometric,tablea1.dat:1381
hii_region,2.87505,3.62302,0.00968,photometric_or_trigonometric,tablea1.dat:1383
hii_region,5.91085,-1.30720,-0.04469,kinematic,tablea1.dat:1385
hii_region,4.31785,1.28198,-0.03265,kinematic,tablea1.dat:1386
hii_region,2.88058,3.62683,-0.06218,photometric_or_trigonometric,tablea1.dat:1389
hii_region,4.30530,1.32123,0.03406,kinematic,tablea1.dat:1390
hii_region,3.70740,2.29181,0.02206,kinematic,tablea1.dat:1391
hii_region,9.46500,-7.00900,0.21928,kinematic,tablea1.dat:1392
hii_region,2.00631,5.07421,0.09483,photometric_or_trigonometric,tablea1.dat:1395
hii_region,4.25017,1.47527,0.02778,kinematic,tablea1.dat:1398
hii_region,4.58751,0.96671,0.00770,kinematic,tablea1.dat:1399
hii_region,4.39483,1.28261,0.01113,kinematic,tablea1.dat:1400
hii_region,4.45435,1.20190,0.01316,kinematic,tablea1.dat:1405
hii_region,2.92151,3.65191,0.01274,photometric_or_trigonometric,tablea1.dat:1407
hii_region,5.89524,-1.05787,-0.00714,kinematic,tablea1.dat:1410
hii_region,6.55672,-2.08294,-0.04844,kinematic,tablea1.dat:1411
hii_region,5.86910,-0.95607,0.01932,kinematic,tablea1.dat:1414
hii_region,4.54641,1.12992,0.01497,kinematic,tablea1.dat:1415
hii_region,5.80877,-0.82848,0.03815,kinematic,tablea1.dat:1416
hii_region,3.76430,2.41031,-0.04099,kinematic,tablea1.dat:1420
hii_region,5.01418,0.45563,0.00097,kinematic,tablea1.dat:1421
hii_region,6.80768,-2.29063,0.04592,kinematic,tablea1.dat:1422
hii_region,6.82493,-2.29144,0.04222,kinematic,tablea1.dat:1424
hii_region,4.23532,1.73813,0.00259,kinematic,tablea1.dat:1437
hii_region,4.16583,1.84801,0.00992,kinematic,tablea1.dat:1438
hii_region,5.77005,-0.62733,-0.07848,kinematic,tablea1.dat:1439
hii_region,9.53394,-6.42145,0.18582,kinematic,tablea1.dat:1440
hii_region,6.88764,-2.32226,0.06098,kinematic,tablea1.dat:1441
hii_region,5.81289,-0.65929,-0.06226,kinematic,tablea1.dat:1444
hii_region,4.75886,0.96919,0.00610,kinematic,tablea1.dat:1446
hii_region,4.72264,1.05300,0.01102,kinematic,tablea1.dat:1448
hii_region,2.94577,3.78619,-0.00884,kinematic,tablea1.dat:1449
hii_region,3.80496,2.48409,-0.00121,kinematic,tablea1.dat:1454
hii_region,6.24340,-1.22639,0.00199,kinematic,tablea1.dat:1457
hii_region,4.18514,1.92024,0.00906,kinematic,tablea1.dat:1458
hii_region,4.10527,2.04723,-0.00235,kinematic,tablea1.dat:1459
hii_region,5.06133,0.62934,-0.00064,kinematic,tablea1.dat:1460
hii_region,3.82765,2.54699,0.00603,kinematic,tablea1.dat:1461
hii_region,3.82842,2.54756,-0.02738,kinematic,tablea1.dat:1462
hii_region,3.82966,2.54832,-0.00302,kinematic,tablea1.dat:1463
hii_region,5.84817,-0.43259,-0.02825,kinematic,tablea1.dat:1467
hii_region,6.05404,-0.74000,-0.03608,kinematic,tablea1.dat:1468
hii_region,6.12117,-0.81545,0.01092,kinematic,tablea1.dat:1471
hii_region,3.84425,2.58217,0.01335,kinematic,tablea1.dat:1472
hii_region,5.64510,-0.08719,-0.00635,kinematic,tablea1.dat:1479
hii_region,6.26960,-0.98073,0.01036,kinematic,tablea1.dat:1484
hii_region,6.38945,-1.14072,0.08754,kinematic,tablea1.dat:1485
hii_region,6.31795,-1.02001,0.09256,kinematic,tablea1.dat:1486
hii_region,2.01762,5.33083,-0.03709,kinematic,tablea1.dat:1489
hii_region,1.18764,6.55598,0.00530,photometric_or_trigonometric,tablea1.dat:1492
hii_region,5.49222,0.25625,0.03587,kinematic,tablea1.dat:1507
hii_region,0.88134,7.01283,0.00626,photometric_or_trigonometric,tablea1.dat:1508
hii_region,8.52699,-4.06474,0.06396,kinematic,tablea1.dat:1511
hii_region,6.75006,-1.47601,-0.02716,kinematic,tablea1.dat:1513
hii_region,5.83305,-0.12840,0.01216,kinematic,tablea1.dat:1514
hii_region,5.75697,0.00137,0.00353,kinematic,tablea1.dat:1515
hii_region,4.70247,1.52141,0.00288,kinematic,tablea1.dat:1516
hii_region,1.20285,6.56662,-0.02508,photometric_or_trigonometric,tablea1.dat:1517
hii_region,1.75161,5.77985,-0.07479,kinematic,tablea1.dat:1518
hii_region,5.99053,-0.29905,-0.01463,kinematic,tablea1.dat:1519
hii_region,1.20819,6.57015,-0.00066,photometric_or_trigonometric,tablea1.dat:1520
hii_region,1.33167,6.40030,0.01377,photometric_or_trigonometric,tablea1.dat:1521
hii_region,1.21144,6.57252,-0.01834,photometric_or_trigonometric,tablea1.dat:1524
hii_region,1.87789,5.62436,-0.08594,photometric_or_trigonometric,tablea1.dat:1528
hii_region,0.82864,7.12096,0.29005,kinematic,tablea1.dat:1532
hii_region,1.26197,6.51038,-0.02828,photometric_or_trigonometric,tablea1.dat:1534
hii_region,1.88377,5.62899,-0.09986,photometric_or_trigonometric,tablea1.dat:1535
hii_region,6.29819,-0.60844,0.02323,kinematic,tablea1.dat:1549
hii_region,5.07131,1.13383,0.12734,kinematic,tablea1.dat:1552
hii_region,1.89077,5.63410,-0.10425,photometric_or_trigonometric,tablea1.dat:1553
hii_region,5.76803,0.19258,-0.04515,kinematic,tablea1.dat:1556
hii_region,2.89557,4.23606,0.01219,kinematic,tablea1.dat:1558
hii_region,5.65811,0.35971,0.00000,kinematic,tablea1.dat:1560
hii_region,5.78960,0.19555,0.00087,kinematic,tablea1.dat:1561
hii_region,1.22750,6.58380,0.00236,photometric_or_trigonometric,tablea1.dat:1563
hii_region,1.22788,6.58416,-0.01801,photometric_or_trigonometric,tablea1.dat:1568
hii_region,1.22837,6.58442,-0.00122,photometric_or_trigonometric,tablea1.dat:1570
hii_region,1.23017,6.58571,-0.00110,photometric_or_trigonometric,tablea1.dat:1579
hii_region,1.23033,6.58611,-0.03119,photometric_or_trigonometric,tablea1.dat:1582
hii_region,3.10797,3.98228,0.01448,kinematic,tablea1.dat:1583
hii_region,4.75788,1.79418,-0.02279,kinematic,tablea1.dat:1585
hii_region,2.88803,4.36684,0.06251,kinematic,tablea1.dat:1586
hii_region,1.06488,6.84975,-0.05296,photometric_or_trigonometric,tablea1.dat:1587
hii_region,2.15411,5.37824,0.00127,kinematic,tablea1.dat:1591
hii_region,5.17587,1.29474,-0.02721,kinematic,tablea1.dat:1593
hii_region,9.19172,-3.95559,0.12353,kinematic,tablea1.dat:1594
hii_region,2.34052,5.18056,-0.03247,kinematic,tablea1.dat:1595
hii_region,9.50139,-4.34823,0.13502,kinematic,tablea1.dat:1596
hii_region,6.07801,0.20897,0.08637,kinematic,tablea1.dat:1598
hii_region,4.84076,1.86816,-0.03246,kinematic,tablea1.dat:1599
hii_region,4.73855,2.02906,-0.03347,kinematic,tablea1.dat:1602
hii_region,6.43880,-0.18280,-0.07993,kinematic,tablea1.dat:1603
hii_region,6.29635,0.02258,-0.01507,kinematic,tablea1.dat:1606
hii_region,4.00116,3.05115,0.01901,kinematic,tablea1.dat:1607
hii_region,6.13918,0.25574,0.12134,kinematic,tablea1.dat:1608
hii_region,6.34744,-0.01383,-0.04162,kinematic,tablea1.dat:1609
hii_region,5.80860,0.69441,-0.01119,kinematic,tablea1.dat:1614
hii_region,1.14217,6.80756,0.04980,photometric_or_trigonometric,tablea1.dat:1616
hii_region,5.73873,0.80463,-0.00659,kinematic,tablea1.dat:1619
hii_region,5.49083,1.13127,-0.03231,kinematic,tablea1.dat:1621
hii_region,5.68168,0.88692,-0.01712,kinematic,tablea1.dat:1622
hii_region,0.52334,7.61761,0.00770,kinematic,tablea1.dat:1625
hii_region,5.93445,0.57669,-0.01921,kinematic,tablea1.dat:1629
hii_region,4.34567,2.64744,0.02501,kinematic,tablea1.dat:1634
hii_region,5.89269,0.65812,-0.01903,kinematic,tablea1.dat:1637
hii_region,4.01509,3.09964,0.01514,kinematic,tablea1.dat:1641
hii_region,5.95673,0.60650,-0.01851,kinematic,tablea1.dat:1643
hii_region,7.12667,-0.90257,0.11377,kinematic,tablea1.dat:1646
hii_region,5.46254,1.24834,-0.03363,kinematic,tablea1.dat:1647
hii_region,5.51803,1.19030,-0.05953,kinematic,tablea1.dat:1653
hii_region,7.06368,-0.79988,0.08324,kinematic,tablea1.dat:1655
hii_region,6.02148,0.55615,-0.10290,kinematic,tablea1.dat:1657
hii_region,5.62920,1.06142,-0.06386,kinematic,tablea1.dat:1659
hii_region,5.68903,1.03172,-0.00677,kinematic,tablea1.dat:1670
hii_region,4.35818,2.74580,-0.02797,kinematic,tablea1.dat:1672
hii_region,6.85514,-0.30268,0.03129,kinematic,tablea1.dat:1679
hii_region,2.74138,4.87121,-0.01739,kinematic,tablea1.dat:1680
hii_region,10.16807,-4.41409,0.02472,kinematic,tablea1.dat:1682
hii_region,2.11941,5.65435,-0.02704,kinematic,tablea1.dat:1683
hii_region,5.57551,1.35008,-0.02177,kinematic,tablea1.dat:1684
hii_region,10.42280,-4.64484,0.14416,kinematic,tablea1.dat:1685
hii_region,5.42124,1.57250,-0.02051,kinematic,tablea1.dat:1686
hii_region,8.66108,-2.44338,0.07418,kinematic,tablea1.dat:1687
hii_region,5.78033,1.20731,-0.06340,kinematic,tablea1.dat:1691
hii_region,9.03698,-2.78241,0.05641,kinematic,tablea1.dat:1693
hii_region,7.05089,-0.33755,-0.01031,kinematic,tablea1.dat:1694
hii_region,5.33025,1.80785,-0.02053,kinematic,tablea1.dat:1703
hii_region,2.28920,5.52229,-0.06233,kinematic,tablea1.dat:1704
hii_region,5.78110,1.29843,-0.05784,kinematic,tablea1.dat:1705
hii_region,5.63711,1.51681,-0.06096,kinematic,tablea1.dat:1708
hii_region,10.30718,-4.04081,0.18101,kinematic,tablea1.dat:1712
hii_region,5.56462,1.63842,-0.02681,kinematic,tablea1.dat:1713
hii_region,5.64265,1.54740,-0.05314,kinematic,tablea1.dat:1714
hii_region,1.34679,6.68948,-0.04878,photometric_or_trigonometric,tablea1.dat:1717
hii_region,5.14101,2.15774,-0.05242,kinematic,tablea1.dat:1720
hii_region,1.14112,6.94775,0.04664,kinematic,tablea1.dat:1721
hii_region,7.31973,-0.29457,0.13793,kinematic,tablea1.dat:1722
hii_region,1.19391,6.90231,0.08145,kinematic,tablea1.dat:1724
hii_region,2.95398,4.85292,-0.05681,kinematic,tablea1.dat:1735
hii_region,6.66676,0.52753,-0.02448,kinematic,tablea1.dat:1736
hii_region,5.12737,2.35590,-0.01685,kinematic,tablea1.dat:1737
hii_region,2.76549,5.11272,-0.04176,kinematic,tablea1.dat:1738
hii_region,5.54776,1.93958,-0.03138,kinematic,tablea1.dat:1739
hii_region,5.18319,2.36510,-0.07674,kinematic,tablea1.dat:1742
hii_region,3.47364,4.33698,0.03376,kinematic,tablea1.dat:1743
hii_region,2.72347,5.20854,0.00266,kinematic,tablea1.dat:1745
hii_region,5.55438,2.02522,-0.02033,kinematic,tablea1.dat:1747
hii_region,7.31778,0.03370,0.00636,kinematic,tablea1.dat:1748
hii_region,7.51632,-0.12429,0.01970,kinematic,tablea1.dat:1752
hii_region,7.34317,0.11044,0.09465,kinematic,tablea1.dat:1754
hii_region,7.26003,0.20999,-0.02334,kinematic,tablea1.dat:1755
hii_region,7.14970,0.33936,0.00542,kinematic,tablea1.dat:1756
hii_region,10.36705,-3.20893,0.09435,kinematic,tablea1.dat:1757
hii_region,7.30680,0.19835,0.04494,kinematic,tablea1.dat:1758
hii_region,7.13936,0.39761,0.06580,kinematic,tablea1.dat:1759
hii_region,5.06220,2.69912,-0.08209,kinematic,tablea1.dat:1760
hii_region,5.69956,1.99439,-0.06527,kinematic,tablea1.dat:1764
hii_region,6.27671,1.36998,-0.01289,kinematic,tablea1.dat:1766
hii_region,4.13158,3.74494,-0.06301,kinematic,tablea1.dat:1768
hii_region,3.22984,4.76288,-0.03177,kinematic,tablea1.dat:1769
hii_region,3.44094,4.53578,-0.02350,photometric_or_trigonometric,tablea1.dat:1770
hii_region,4.81641,3.05631,-0.01777,kinematic,tablea1.dat:1774
hii_region,7.60094,0.19704,0.00039,photometric_or_trigonometric,tablea1.dat:1776
hii_region,5.41958,2.52510,-0.07188,kinematic,tablea1.dat:1789
hii_region,7.60970,0.20528,-0.01047,photometric_or_trigonometric,tablea1.dat:1794
hii_region,7.52175,0.30106,0.02549,kinematic,tablea1.dat:1801
hii_region,5.24677,2.73285,-0.02764,kinematic,tablea1.dat:1802
hii_region,8.73768,-0.92950,0.11557,kinematic,tablea1.dat:1803
hii_region,4.14816,3.96496,0.01194,kinematic,tablea1.dat:1805
hii_region,4.14367,3.97449,0.00732,kinematic,tablea1.dat:1806
hii_region,4.16593,3.95429,-0.01261,photometric_or_trigonometric,tablea1.dat:1807
hii_region,8.62673,-0.69021,0.08546,kinematic,tablea1.dat:1810
hii_region,5.72592,2.34781,-0.11389,photometric_or_trigonometric,tablea1.dat:1811
hii_region,10.27032,-2.37020,0.05945,kinematic,tablea1.dat:1816
hii_region,9.12793,-1.16315,0.22835,kinematic,tablea1.dat:1817
hii_region,4.54282,3.59528,-0.00137,kinematic,tablea1.dat:1818
hii_region,5.10212,3.06509,0.01276,kinematic,tablea1.dat:1819
hii_region,4.80795,3.37982,-0.09930,kinematic,tablea1.dat:1820
hii_region,11.60342,-3.54200,0.15510,kinematic,tablea1.dat:1821
hii_region,4.93492,3.26537,-0.03901,kinematic,tablea1.dat:1822
hii_region,10.63280,-2.51964,0.08870,kinematic,tablea1.dat:1823
hii_region,11.14778,-3.03693,0.10517,kinematic,tablea1.dat:1824
hii_region,5.14719,3.06730,-0.02998,kinematic,tablea1.dat:1825
hii_region,5.95248,2.30289,-0.07226,kinematic,tablea1.dat:1827
hii_region,4.15179,4.13689,-0.07440,kinematic,tablea1.dat:1828
hii_region,4.14908,4.14817,-0.06618,kinematic,tablea1.dat:1829
hii_region,4.72639,3.58004,-0.07496,kinematic,tablea1.dat:1830
hii_region,5.48675,2.82664,0.01758,photometric_or_trigonometric,tablea1.dat:1831
hii_region,5.18729,3.13530,0.01738,kinematic,tablea1.dat:1832
hii_region,4.15015,4.17729,-0.04482,kinematic,tablea1.dat:1840
hii_region,10.08164,-1.71255,0.18303,kinematic,tablea1.dat:1842
hii_region,5.42390,2.94870,-0.09655,kinematic,tablea1.dat:1843
hii_region,5.98626,2.40724,0.00880,photometric_or_trigonometric,tablea1.dat:1844
hii_region,4.72641,3.65050,0.00579,kinematic,tablea1.dat:1853
hii_region,5.10467,3.27927,0.01625,kinematic,tablea1.dat:1854
hii_region,5.06059,3.33426,-0.00074,kinematic,tablea1.dat:1859
hii_region,7.63461,0.83173,-0.00317,kinematic,tablea1.dat:1861
hii_region,4.78368,3.65197,-0.03376,kinematic,tablea1.dat:1864
hii_region,4.14559,4.28685,-0.04028,kinematic,tablea1.dat:1868
hii_region,7.76268,0.84961,0.10066,kinematic,tablea1.dat:1874
hii_region,7.91081,0.71513,0.10234,kinematic,tablea1.dat:1875
hii_region,7.78913,0.83388,0.10320,kinematic,tablea1.dat:1877
hii_region,3.48148,4.99562,-0.02069,kinematic,tablea1.dat:1878
hii_region,10.75618,-1.74857,0.09608,kinematic,tablea1.dat:1888
hii_region,4.53642,4.07386,0.02510,kinematic,tablea1.dat:1889
hii_region,11.55798,-2.44259,0.13550,kinematic,tablea1.dat:1890
hii_region,11.76423,-2.63199,0.13454,kinematic,tablea1.dat:1891
hii_region,7.12882,1.97541,0.01963,kinematic,tablea1.dat:1892
hii_region,6.99326,2.12398,-0.00016,kinematic,tablea1.dat:1893
hii_region,8.06320,1.19034,0.00788,photometric_or_trigonometric,tablea1.dat:1894
hii_region,8.06884,1.19687,0.04259,photometric_or_trigonometric,tablea1.dat:1905
hii_region,3.92781,4.87717,-0.02601,photometric_or_trigonometric,tablea1.dat:1909
hii_region,3.93181,4.88177,-0.02682,photometric_or_trigonometric,tablea1.dat:1917
hii_region,2.40867,6.20935,-0.06002,kinematic,tablea1.dat:1922
hii_region,3.93557,4.88609,-0.02364,photometric_or_trigonometric,tablea1.dat:1923
hii_region,3.93648,4.88722,-0.03428,photometric_or_trigonometric,tablea1.dat:1925
hii_region,4.10819,4.74927,-0.00625,kinematic,tablea1.dat:1929
hii_region,3.94411,4.89602,-0.03137,photometric_or_trigonometric,tablea1.dat:1930
hii_region,4.10077,4.77129,-0.00519,kinematic,tablea1.dat:1939
hii_region,3.95480,4.90841,-0.02710,photometric_or_trigonometric,tablea1.dat:1940
hii_region,4.09985,4.78588,-0.04609,kinematic,tablea1.dat:1948
hii_region,3.95620,4.90997,-0.01755,photometric_or_trigonometric,tablea1.dat:1949
hii_region,3.95786,4.91213,-0.04228,photometric_or_trigonometric,tablea1.dat:1951
hii_region,3.96080,4.91548,-0.03464,photometric_or_trigonometric,tablea1.dat:1953
hii_region,4.09885,4.80012,-0.04892,kinematic,tablea1.dat:1967
hii_region,3.96647,4.92212,-0.03474,photometric_or_trigonometric,tablea1.dat:1968
hii_region,3.96678,4.92257,-0.04146,photometric_or_trigonometric,tablea1.dat:1973
